Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Alpha,Trigger_Up,Trigger_Down
JNJ,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.0742755800266923,-0.0037943019716407027,0,0.06210526315789474,0.01,-0.8788888888888888
PBR-A,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.4814473708616401,-0.014768047022418518,0,0.01,0.11888888888888888,-0.10111111111111111
KEY,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.25680684829978334,0.07577168755260805,0,0.791578947368421,0.01,0.01
CNC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5313473096285627,-0.054920043934738816,0,0.7394736842105263,0.01,0.01
MDLZ,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.15672606707107997,0.06373104602717748,0,0.5831578947368421,0.01,-0.2122222222222222
MDT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2854694823712739,0.029063625690656104,0,0.7394736842105263,0.01,0.01
GAP,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.4633442448282914,-0.1717690138267513,0,0.32263157894736844,0.01,0.01
MSFT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.34054004789347486,-0.026588520792169407,0,0.6873684210526316,0.01,0.01
GSK,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1415100970313462,-0.10620226970622519,0,0.37473684210526315,0.22777777777777777,-0.4344444444444444
TXN,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.33280219129515015,0.12018097528772327,0,0.6873684210526316,0.01,0.01
GGB,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.42475005843747704,0.004395882926011471,0,0.6873684210526316,0.01,0.01
KGC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.33666614329454964,0.3089508271455086,0,0.4789473684210527,0.5544444444444444,-0.10111111111111111
PLUG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5210261240088281,-0.5601096057857412,0,0.791578947368421,0.01,0.01
INTC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3653549249315968,0.012193076320952692,0,0.6873684210526316,0.01,0.01
ABEV,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24228706078513718,0.07604110237260182,0,0.7394736842105263,0.01,0.01
FCX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5426135786257671,-0.017314215739196295,0,0.06210526315789474,0.5544444444444444,-0.7677777777777777
EQNR,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24813575868506024,-0.009941458776785084,0,0.7394736842105263,0.01,0.01
NKE,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2661344482901123,-0.10473708079151509,0,0.6873684210526316,0.01,0.01
AAPL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3678561583091081,0.15275953280032128,0,0.6352631578947369,0.01,0.01
AMAT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.399955327770997,0.06637492362744911,0,0.4789473684210527,0.01,-0.2122222222222222
IAG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2234754776057937,0.3319093245559091,1,0.2705263157894737,0.6633333333333333,-0.8788888888888888
HBAN,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24231755238116712,0.1132353005902903,0,0.7394736842105263,0.01,0.01
F,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.7825214374431484,0.10278646510684532,0,0.5831578947368421,0.01,0.01
BAC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5267389915559544,-0.07888100238255541,0,0.01,0.22777777777777777,-0.7677777777777777
TU,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1038296483217061,0.20247513603973052,1,0.6873684210526316,0.01,0.01
MRVL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2085787540978829,-0.060144883683647815,0,0.5310526315789474,0.11888888888888888,-0.7677777777777777
QCOM,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.42920523823125234,0.10913135894692921,0,0.6352631578947369,0.01,0.01
EXC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1093142031203521,0.0412178078230643,0,0.06210526315789474,0.01,-0.3233333333333333
PBR,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.42278146556020374,0.10087275734518694,0,0.16631578947368422,0.22777777777777777,-0.2122222222222222
TSM,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.08426856913031952,-0.010502432313004701,0,0.32263157894736844,0.5544444444444444,-0.99
CTRA,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.7388726507323196,-0.16249785507748649,0,0.4789473684210527,0.01,0.01
VTRS,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5326689782530861,0.05974980635907718,0,0.6873684210526316,0.01,0.01
MU,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.6932115023678332,0.37973673935274116,0,0.5831578947368421,0.01,0.01
C,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5413761159721858,-0.32779280057172555,0,0.6873684210526316,0.01,0.01
DVN,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2181454603811434,0.15410120939506378,0,0.32263157894736844,0.11888888888888888,-0.7677777777777777
WMT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24254464515543453,0.31784463977201766,1,0.5310526315789474,0.01,-0.10111111111111111
APH,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.6014339123021073,0.1884523846798387,0,0.5831578947368421,0.01,0.01
MS,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24781270527839885,-0.2376570613402353,0,0.7394736842105263,0.01,0.01
PPL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.15835498136501935,-0.055760986437251296,0,0.21842105263157896,0.11888888888888888,-0.4344444444444444
SONY,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.28681985114038755,0.0885911811863394,0,0.01,0.8811111111111111,0.01
WFC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2835439875971841,0.14111173401445068,0,0.791578947368421,0.01,0.01
PFE,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2057698765690446,0.1491738023147437,0,0.6873684210526316,0.01,0.01
PCG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.0640491447318328,0.12003219790512251,1,0.791578947368421,0.01,0.01
RIG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5057215472767473,-0.04039776880349521,0,0.06210526315789474,0.6633333333333333,-0.6566666666666666
CCL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2962450351051248,0.04300266676649409,0,0.01,0.01,0.01
B,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1880025332638283,-0.08261825594900599,0,0.2705263157894737,0.11888888888888888,-0.7677777777777777
CSCO,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.25932783206890075,-0.05340324983900911,0,0.5831578947368421,0.01,0.01
HAL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5752288529109579,0.021798412695840694,0,0.21842105263157896,0.33666666666666667,-0.5455555555555556
LOW,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.400619224625918,0.038734361912675125,0,0.6873684210526316,0.01,0.01
CSX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2831809205365234,0.06504247570453228,0,0.6873684210526316,0.01,0.01
WDC,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.34053804653759706,0.17793264728619576,0,0.32263157894736844,0.01,-0.3233333333333333
NOK,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.37978279071981663,0.30266496305764956,0,0.11421052631578947,0.01,-0.6566666666666666
HD,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.45512573162052744,0.023165291520247794,0,0.5310526315789474,0.01,-0.10111111111111111
MNST,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.42841673339168296,0.07321735295181378,0,0.5310526315789474,0.01,0.01
SBUX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.41689590865508347,-0.5161991845645123,0,0.21842105263157896,0.01,0.01
RF,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.35297890577622903,0.24225041473756512,0,0.7394736842105263,0.01,0.01
IPG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.43616207678771796,0.13908597380503968,0,0.16631578947368422,0.01,0.01
VLY,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.15166272927572483,-0.14376339079708964,0,0.7394736842105263,0.01,0.01
UNH,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.6767605246780743,-0.17874161489694257,0,0.11421052631578947,0.01,0.01
NGD,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2805319559053778,0.205262386751628,0,0.11421052631578947,0.99,-0.3233333333333333
HL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.23935935359016422,0.013767348308022145,0,0.6873684210526316,0.01,0.01
SLB,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.46444036545411277,0.05099245589371038,0,0.06210526315789474,0.22777777777777777,-0.4344444444444444
CMCSA,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3734916524879801,0.1470544264563857,0,0.32263157894736844,0.01,-0.4344444444444444
EXAS,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.4750907189328163,0.31227071000030754,0,0.21842105263157896,0.01,-0.99
BAX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.27732307132445577,0.19144683169900528,0,0.32263157894736844,0.11888888888888888,-0.2122222222222222
NEE,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1948495053883083,0.1707939221575514,0,0.5831578947368421,0.01,0.01
BKR,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.386869873150605,0.1412223886795546,0,0.01,0.44555555555555554,-0.6566666666666666
AMD,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.888715233501633,-0.1754807200435455,0,0.5310526315789474,0.01,0.01
LEN,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.595997859208902,0.35223352079335296,0,0.791578947368421,0.01,0.01
KO,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1597670799323349,0.128088413848932,0,0.5831578947368421,0.01,0.01
CPRT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2700709502233793,0.26680686402632714,0,0.6352631578947369,0.01,0.01
BP,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.331984510394228,0.22509965599851378,0,0.01,0.01,-0.10111111111111111
XOM,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24048061523090727,0.09998898141395168,0,0.6873684210526316,0.01,0.01
JHX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.453668235584481,0.21916525187262345,0,0.7394736842105263,0.01,0.01
ABT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.149605477619872,0.08170747504486922,0,0.5831578947368421,0.01,0.01
ITUB,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.4876296233455176,0.024374944989963107,0,0.21842105263157896,0.11888888888888888,-0.6566666666666666
^VIX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5572167147702164,-0.17376995375793308,0,0.5831578947368421,0.22777777777777777,-0.2122222222222222
APA,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5464087329432895,-0.027863262501396396,0,0.01,0.11888888888888888,0.01
SHEL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.27898306562510505,0.012087847956538696,0,0.7394736842105263,0.01,0.01
CNQ,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3201364975852802,-0.03759730376313359,0,0.5831578947368421,0.22777777777777777,-0.2122222222222222
TEVA,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.25666385397910096,-0.0038016790775769,0,0.01,0.33666666666666667,-0.99
BCS,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5754468769174435,-0.2801004298948643,0,0.06210526315789474,0.01,0.01
LYG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.6397141023278181,-0.2043401564109897,0,0.01,0.11888888888888888,-0.5455555555555556
TSCO,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.4880408292486469,-0.09933095683577639,0,0.37473684210526315,0.01,-0.4344444444444444
VZ,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1251370885263121,0.19099739803284357,1,0.7394736842105263,0.01,0.01
BMY,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.1783674064246951,-0.018565257394791392,0,0.2705263157894737,0.22777777777777777,-0.7677777777777777
NEM,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.08455273316249451,-0.0032530680394365005,0,0.4789473684210527,0.7722222222222221,-0.3233333333333333
USB,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.38769281745793893,0.20669168167319824,0,0.6873684210526316,0.01,0.01
CLF,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.7210354016886568,-0.1647338510975901,0,0.5831578947368421,0.01,0.01
BBD,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.49929914851563967,0.05457665816860151,0,0.6352631578947369,0.01,0.01
DIS,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.37162297224593127,0.1877204335886316,0,0.6352631578947369,0.01,0.01
LUV,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.22926485232333574,-0.12727027843386216,0,0.6352631578947369,0.01,-0.2122222222222222
WIT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.25095825837818253,-0.06977010895239756,0,0.01,0.11888888888888888,0.01
BSX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.26692173156225285,-0.11815969086117141,0,0.01,0.7722222222222221,0.01
BB,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.7755298009604544,-0.0293034426073347,0,0.11421052631578947,0.22777777777777777,-0.3233333333333333
LNW,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.622390757929434,-0.18761956981265418,0,0.11421052631578947,0.11888888888888888,-0.2122222222222222
CVX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2800909591827077,-0.016600879294030202,0,0.2705263157894737,0.22777777777777777,-0.7677777777777777
BBWI,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5130921280626463,0.1909448834844162,0,0.6873684210526316,0.01,0.01
FAST,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5374998955641499,-0.14292849662866255,0,0.4789473684210527,0.01,0.01
CCJ,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3749868463636261,0.08002807211822491,0,0.01,0.5544444444444444,-0.5455555555555556
GOOG,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.4951418804234423,0.002019134597756106,0,0.06210526315789474,0.01,0.01
ES,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.12996717407746733,0.1281746207534757,0,0.6873684210526316,0.01,0.01
KR,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.09296496717890411,-0.045458664464204795,0,0.6873684210526316,0.01,0.01
HPQ,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.39825954538063374,0.0441954295384972,0,0.37473684210526315,0.33666666666666667,-0.3233333333333333
IRM,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2966656594622237,0.030765942699135674,0,0.06210526315789474,0.01,0.01
ON,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.5233778250856491,0.13840485112507156,0,0.5310526315789474,0.01,-0.10111111111111111
AZN,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.24954693102834805,-0.0029656189992097086,0,0.21842105263157896,0.44555555555555554,-0.3233333333333333
TGT,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2706212866836833,0.12247625930114081,0,0.6352631578947369,0.01,0.01
HST,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3668337275030382,-0.0606462369303845,0,0.7394736842105263,0.01,0.01
T,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.13932809484586725,0.16083760502021488,1,0.5831578947368421,0.01,-0.10111111111111111
GOOGL,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.49514156442174734,0.002017207759488798,0,0.06210526315789474,0.01,0.01
LUMN,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.152785879062225,0.15482260116533783,1,0.7394736842105263,0.01,0.01
VALE,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.3779517235248394,-0.20134784813468998,0,0.01,0.01,-0.99
TJX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.2852368694303182,0.2892474208495425,1,0.7394736842105263,0.01,0.01
CRM,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.47429523333694634,-0.10421287857128858,0,0.2705263157894737,0.11888888888888888,-0.2122222222222222
NFLX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,1.1442686364382928,0.7956595130422889,0,0.6352631578947369,0.01,0.01
LRCX,2011-08-11,2012-02-09,2012-02-10,2012-08-09,0.629659354086758,0.005840742331056199,0,0.4268421052631579,0.01,0.01
CDE,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.28260739183340094,-0.2251569678266692,0,0.7394736842105263,0.01,0.01
ORCL,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.11369708809564069,0.12054036433259521,1,0.7394736842105263,0.01,0.01
AMZN,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.32481950181916963,-0.04347769831710531,0,0.06210526315789474,0.11888888888888888,-0.99
ASX,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.16769712446999768,-0.1369630623797692,0,0.6873684210526316,0.01,0.01
PTEN,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.24450533020260987,0.2050470969505049,0,0.01,0.44555555555555554,-0.99
FHN,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.25715769392161536,-0.0800382850809921,0,0.06210526315789474,0.22777777777777777,-0.4344444444444444
KMB,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.23124210511483312,0.13343770920251888,0,0.4268421052631579,0.01,-0.10111111111111111
OXY,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.14721557300372667,-0.06063872858711177,0,0.5831578947368421,0.01,0.01
ERIC,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.25264613311868755,-0.1939428413488682,0,0.11421052631578947,0.11888888888888888,-0.4344444444444444
AES,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.21693198113531997,0.01779475833017989,0,0.6873684210526316,0.01,0.01
MSTR,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.08134478960930658,-0.11741188462510321,0,0.01,0.22777777777777777,-0.8788888888888888
MRK,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.18367553708649126,-0.04685915230756142,0,0.6352631578947369,0.01,0.01
NVDA,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.07038093398332208,-0.018798894162208556,0,0.5831578947368421,0.44555555555555554,0.01
CAG,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.074088431761292,-0.1579087077163811,0,0.01,0.5544444444444444,-0.4344444444444444
MCHP,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.1455174592739153,-0.1144700071857785,0,0.11421052631578947,0.44555555555555554,-0.5455555555555556
FE,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.1509512473328313,-0.0430725439970208,0,0.2705263157894737,0.11888888888888888,-0.5455555555555556
BA,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.09165256128477768,-0.027786469949743396,0,0.01,0.6633333333333333,-0.2122222222222222
NVO,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.17700317419126863,0.10819463555800013,0,0.7394736842105263,0.01,0.01
EQT,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.20477854079125635,0.11689642520506263,0,0.6352631578947369,0.01,-0.10111111111111111
INFY,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.2854608373019773,0.08192084125713067,0,0.5831578947368421,0.01,0.01
UMC,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.155727515236136,-0.1785958343644163,0,0.06210526315789474,0.99,-0.3233333333333333
JNJ,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.0886819869765672,0.016474704430028395,0,0.21842105263157896,0.22777777777777777,-0.7677777777777777
PBR-A,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.26691796254990796,0.12542043118283042,0,0.7394736842105263,0.01,0.01
KEY,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.1067145901868642,0.012448717343785297,0,0.32263157894736844,0.5544444444444444,-0.99
CNC,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.19389920894787846,-0.08106623331789983,0,0.4789473684210527,0.01,0.01
MDLZ,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.1204970041165004,0.014034613393070026,0,0.01,0.01,0.01
MDT,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.06938299169781251,-0.0029171306100352025,0,0.4789473684210527,0.7722222222222221,-0.2122222222222222
GAP,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.502267641125866,-0.09385821617607008,0,0.5831578947368421,0.01,0.01
MSFT,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.08627860766187989,0.043204018058637994,0,0.2705263157894737,0.7722222222222221,-0.3233333333333333
GSK,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.0905891639427246,-0.011358977500869892,0,0.6873684210526316,0.01,0.01
TXN,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.10090307679551072,-0.0397485654141596,0,0.4789473684210527,0.99,-0.2122222222222222
GGB,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.39534843560415894,0.10897532971987921,0,0.32263157894736844,0.5544444444444444,-0.2122222222222222
KGC,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.5527508498804391,0.20419839572834667,0,0.4268421052631579,0.22777777777777777,-0.2122222222222222
PLUG,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.5601096057857412,1.138452042939051,1,0.6873684210526316,0.01,0.01
INTC,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.1579198501314218,-0.11300273342761351,0,0.01,0.01,-0.3233333333333333
ABEV,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.14383345896888108,-0.3909557636414874,0,0.06210526315789474,0.01,0.01
FCX,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.3822138722190056,0.2070345299108745,0,0.11421052631578947,0.01,-0.10111111111111111
EQNR,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.054185746036266795,-0.0009056711707410977,0,0.21842105263157896,0.5544444444444444,-0.8788888888888888
NKE,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.21208378823323762,0.0030290169230063903,0,0.01,0.01,0.01
AAPL,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.3131480237978179,0.2046062316735027,0,0.5831578947368421,0.01,0.01
AMAT,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.349132067110019,-0.0518211570055664,0,0.01,0.01,-0.10111111111111111
IAG,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.7270098733845549,0.37702481531593524,0,0.6352631578947369,0.01,0.01
HBAN,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.14546121040227258,0.004123000153065201,0,0.2705263157894737,0.6633333333333333,-0.8788888888888888
F,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.39958744734658663,-0.10429890898588252,0,0.6352631578947369,0.01,0.01
BAC,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.15752696765132557,-0.02733831413959259,0,0.4268421052631579,0.33666666666666667,-0.6566666666666666
TU,2012-02-10,2012-08-09,2012-08-10,2013-02-12,0.19997462124268653,0.062458279905071606,0,0.6352631578947369,0.01,0.01
